year,species,location,mt_escape,y,time,y_10000,source
1986,Chinook,BCWC,10769.5,10769.5,11,1.07695,"For details of collection, contact Dr. Greg Ruggerone"
1986,Coho,BeringSea,2269.8,2269.8,11,0.22698000000000002,"For details of collection, contact Dr. Greg Ruggerone"
1986,Coho,CentralAK,4394,4394,11,0.4394,"For details of collection, contact Dr. Greg Ruggerone"
1986,Coho,SEAK,5022.4,5022.4,11,0.5022399999999999,"For details of collection, contact Dr. Greg Ruggerone"
1986,Coho,BCWC,4859.7,4859.7,11,0.48596999999999996,"For details of collection, contact Dr. Greg Ruggerone"
1987,Pink,BeringSea,326,326,36,0.0326,"For details of collection, contact Dr. Greg Ruggerone"
1987,Pink,CentralAK,22120,22120,36,2.212,"For details of collection, contact Dr. Greg Ruggerone"
1987,Pink,SEAK,36960,36960,36,3.696,"For details of collection, contact Dr. Greg Ruggerone"
1987,Pink,BCWC,48841,48841,36,4.8841,"For details of collection, contact Dr. Greg Ruggerone"
1987,Chum,BeringSea,16881,16881,36,1.6881,"For details of collection, contact Dr. Greg Ruggerone"
1987,Chum,CentralAK,9511.999999999998,9511.999999999998,36,0.9511999999999998,"For details of collection, contact Dr. Greg Ruggerone"
1987,Chum,SEAK,14472,14472,36,1.4472,"For details of collection, contact Dr. Greg Ruggerone"
1987,Chum,BCWC,26544,26544,36,2.6544,"For details of collection, contact Dr. Greg Ruggerone"
1987,Sockeye,BeringSea,35099.99999999999,35099.99999999999,36,3.5099999999999993,"For details of collection, contact Dr. Greg Ruggerone"
1987,Sockeye,CentralAK,13632,13632,36,1.3632,"For details of collection, contact Dr. Greg Ruggerone"
1987,Sockeye,SEAK,2120.9999999999995,2120.9999999999995,36,0.21209999999999996,"For details of collection, contact Dr. Greg Ruggerone"
1987,Sockeye,BCWC,19880,19880,36,1.988,"For details of collection, contact Dr. Greg Ruggerone"
1987,Chinook,BeringSea,3363,3363,12,0.3363,"For details of collection, contact Dr. Greg Ruggerone"
1987,Chinook,CentralAK,1097.0000000000002,1097.0000000000002,12,0.10970000000000002,"For details of collection, contact Dr. Greg Ruggerone"
1987,Chinook,SEAK,698.3999999999999,698.3999999999999,12,0.06983999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1987,Chinook,BCWC,11371.500000000002,11371.500000000002,12,1.13715,"For details of collection, contact Dr. Greg Ruggerone"
1987,Coho,BeringSea,1607.2,1607.2,12,0.16072,"For details of collection, contact Dr. Greg Ruggerone"
1987,Coho,CentralAK,3040,3040,12,0.304,"For details of collection, contact Dr. Greg Ruggerone"
1987,Coho,SEAK,2105.4,2105.4,12,0.21054,"For details of collection, contact Dr. Greg Ruggerone"
1987,Coho,BCWC,3685.5,3685.5,12,0.36855,"For details of collection, contact Dr. Greg Ruggerone"
1988,Pink,BeringSea,9018,9018,37,0.9018,"For details of collection, contact Dr. Greg Ruggerone"
1988,Pink,CentralAK,26690,26690,37,2.669,"For details of collection, contact Dr. Greg Ruggerone"
1988,Pink,SEAK,19832,19832,37,1.9832,"For details of collection, contact Dr. Greg Ruggerone"
1988,Pink,BCWC,18573,18573,37,1.8573,"For details of collection, contact Dr. Greg Ruggerone"
1988,Chum,BeringSea,22994.999999999996,22994.999999999996,37,2.2994999999999997,"For details of collection, contact Dr. Greg Ruggerone"
1988,Chum,CentralAK,14400,14400,37,1.44,"For details of collection, contact Dr. Greg Ruggerone"
1988,Chum,SEAK,13088.000000000002,13088.000000000002,37,1.3088000000000002,"For details of collection, contact Dr. Greg Ruggerone"
1988,Chum,BCWC,29946,29946,37,2.9946,"For details of collection, contact Dr. Greg Ruggerone"
1988,Sockeye,BeringSea,26578,26578,37,2.6578,"For details of collection, contact Dr. Greg Ruggerone"
1988,Sockeye,CentralAK,12096,12096,37,1.2096,"For details of collection, contact Dr. Greg Ruggerone"
1988,Sockeye,SEAK,1375,1375,37,0.1375,"For details of collection, contact Dr. Greg Ruggerone"
1988,Sockeye,BCWC,15576.000000000002,15576.000000000002,37,1.5576,"For details of collection, contact Dr. Greg Ruggerone"
1988,Chinook,BeringSea,2733.5,2733.5,13,0.27335,"For details of collection, contact Dr. Greg Ruggerone"
1988,Chinook,CentralAK,1080,1080,13,0.108,"For details of collection, contact Dr. Greg Ruggerone"
1988,Chinook,SEAK,888.8,888.8,13,0.08888,"For details of collection, contact Dr. Greg Ruggerone"
1988,Chinook,BCWC,12842.099999999999,12842.099999999999,13,1.2842099999999999,"For details of collection, contact Dr. Greg Ruggerone"
1988,Coho,BeringSea,2535,2535,13,0.2535,"For details of collection, contact Dr. Greg Ruggerone"
1988,Coho,CentralAK,6697.6,6697.6,13,0.66976,"For details of collection, contact Dr. Greg Ruggerone"
1988,Coho,SEAK,1718.9999999999998,1718.9999999999998,13,0.17189999999999997,"For details of collection, contact Dr. Greg Ruggerone"
1988,Coho,BCWC,3738.6000000000004,3738.6000000000004,13,0.37386,"For details of collection, contact Dr. Greg Ruggerone"
1989,Pink,BeringSea,306.00000000000006,306.00000000000006,38,0.030600000000000006,"For details of collection, contact Dr. Greg Ruggerone"
1989,Pink,CentralAK,41888,41888,38,4.1888,"For details of collection, contact Dr. Greg Ruggerone"
1989,Pink,SEAK,47424,47424,38,4.7424,"For details of collection, contact Dr. Greg Ruggerone"
1989,Pink,BCWC,9995.999999999998,9995.999999999998,38,0.9995999999999998,"For details of collection, contact Dr. Greg Ruggerone"
1989,Chum,BeringSea,17105,17105,38,1.7105,"For details of collection, contact Dr. Greg Ruggerone"
1989,Chum,CentralAK,10050,10050,38,1.005,"For details of collection, contact Dr. Greg Ruggerone"
1989,Chum,SEAK,3914.9999999999995,3914.9999999999995,38,0.39149999999999996,"For details of collection, contact Dr. Greg Ruggerone"
1989,Chum,BCWC,34385.99999999999,34385.99999999999,38,3.438599999999999,"For details of collection, contact Dr. Greg Ruggerone"
1989,Sockeye,BeringSea,43740,43740,38,4.374,"For details of collection, contact Dr. Greg Ruggerone"
1989,Sockeye,CentralAK,13565.999999999998,13565.999999999998,38,1.3565999999999998,"For details of collection, contact Dr. Greg Ruggerone"
1989,Sockeye,SEAK,2044,2044,38,0.2044,"For details of collection, contact Dr. Greg Ruggerone"
1989,Sockeye,BCWC,15500,15500,38,1.55,"For details of collection, contact Dr. Greg Ruggerone"
1989,Chinook,BeringSea,2929.4999999999995,2929.4999999999995,14,0.29294999999999993,"For details of collection, contact Dr. Greg Ruggerone"
1989,Chinook,CentralAK,720.3,720.3,14,0.07203,"For details of collection, contact Dr. Greg Ruggerone"
1989,Chinook,SEAK,883,883,14,0.0883,"For details of collection, contact Dr. Greg Ruggerone"
1989,Chinook,BCWC,11399.999999999998,11399.999999999998,14,1.14,"For details of collection, contact Dr. Greg Ruggerone"
1989,Coho,BeringSea,2508,2508,14,0.2508,"For details of collection, contact Dr. Greg Ruggerone"
1989,Coho,CentralAK,3874.3999999999996,3874.3999999999996,14,0.38743999999999995,"For details of collection, contact Dr. Greg Ruggerone"
1989,Coho,SEAK,2951.6,2951.6,14,0.29516,"For details of collection, contact Dr. Greg Ruggerone"
1989,Coho,BCWC,3670.8,3670.8,14,0.36708,"For details of collection, contact Dr. Greg Ruggerone"
1990,Pink,BeringSea,6673.999999999999,6673.999999999999,39,0.6673999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1990,Pink,CentralAK,19992,19992,39,1.9992,"For details of collection, contact Dr. Greg Ruggerone"
1990,Pink,SEAK,35090,35090,39,3.509,"For details of collection, contact Dr. Greg Ruggerone"
1990,Pink,BCWC,27060,27060,39,2.706,"For details of collection, contact Dr. Greg Ruggerone"
1990,Chum,BeringSea,13995,13995,39,1.3995,"For details of collection, contact Dr. Greg Ruggerone"
1990,Chum,CentralAK,6174,6174,39,0.6174,"For details of collection, contact Dr. Greg Ruggerone"
1990,Chum,SEAK,5088,5088,39,0.5088,"For details of collection, contact Dr. Greg Ruggerone"
1990,Chum,BCWC,44794.99999999999,44794.99999999999,39,4.479499999999999,"For details of collection, contact Dr. Greg Ruggerone"
1990,Sockeye,BeringSea,40192,40192,39,4.0192,"For details of collection, contact Dr. Greg Ruggerone"
1990,Sockeye,CentralAK,10560,10560,39,1.056,"For details of collection, contact Dr. Greg Ruggerone"
1990,Sockeye,SEAK,1995,1995,39,0.1995,"For details of collection, contact Dr. Greg Ruggerone"
1990,Sockeye,BCWC,25175,25175,39,2.5175,"For details of collection, contact Dr. Greg Ruggerone"
1990,Chinook,BeringSea,3476,3476,15,0.3476,"For details of collection, contact Dr. Greg Ruggerone"
1990,Chinook,CentralAK,847.8,847.8,15,0.08478,"For details of collection, contact Dr. Greg Ruggerone"
1990,Chinook,SEAK,759,759,15,0.0759,"For details of collection, contact Dr. Greg Ruggerone"
1990,Chinook,BCWC,11950.5,11950.5,15,1.19505,"For details of collection, contact Dr. Greg Ruggerone"
1990,Coho,BeringSea,1655.5,1655.5,15,0.16555,"For details of collection, contact Dr. Greg Ruggerone"
1990,Coho,CentralAK,4843.799999999999,4843.799999999999,15,0.4843799999999999,"For details of collection, contact Dr. Greg Ruggerone"
1990,Coho,SEAK,3985.2000000000003,3985.2000000000003,15,0.39852000000000004,"For details of collection, contact Dr. Greg Ruggerone"
1990,Coho,BCWC,4513.500000000001,4513.500000000001,15,0.4513500000000001,"For details of collection, contact Dr. Greg Ruggerone"
1991,Pink,BeringSea,272,272,40,0.0272,"For details of collection, contact Dr. Greg Ruggerone"
1991,Pink,CentralAK,24150,24150,40,2.415,"For details of collection, contact Dr. Greg Ruggerone"
1991,Pink,SEAK,33579,33579,40,3.3579,"For details of collection, contact Dr. Greg Ruggerone"
1991,Pink,BCWC,35639,35639,40,3.5639,"For details of collection, contact Dr. Greg Ruggerone"
1991,Chum,BeringSea,15299.999999999998,15299.999999999998,40,1.5299999999999998,"For details of collection, contact Dr. Greg Ruggerone"
1991,Chum,CentralAK,7037.999999999999,7037.999999999999,40,0.7037999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1991,Chum,SEAK,3960.0000000000005,3960.0000000000005,40,0.396,"For details of collection, contact Dr. Greg Ruggerone"
1991,Chum,BCWC,37485,37485,40,3.7485,"For details of collection, contact Dr. Greg Ruggerone"
1991,Sockeye,BeringSea,45864,45864,40,4.5864,"For details of collection, contact Dr. Greg Ruggerone"
1991,Sockeye,CentralAK,15458.000000000002,15458.000000000002,40,1.5458000000000003,"For details of collection, contact Dr. Greg Ruggerone"
1991,Sockeye,SEAK,2168,2168,40,0.2168,"For details of collection, contact Dr. Greg Ruggerone"
1991,Sockeye,BCWC,19843.999999999996,19843.999999999996,40,1.9843999999999997,"For details of collection, contact Dr. Greg Ruggerone"
1991,Chinook,BeringSea,4235,4235,16,0.4235,"For details of collection, contact Dr. Greg Ruggerone"
1991,Chinook,CentralAK,709.5999999999999,709.5999999999999,16,0.07096,"For details of collection, contact Dr. Greg Ruggerone"
1991,Chinook,SEAK,755,755,16,0.0755,"For details of collection, contact Dr. Greg Ruggerone"
1991,Chinook,BCWC,10152.3,10152.3,16,1.0152299999999999,"For details of collection, contact Dr. Greg Ruggerone"
1991,Coho,BeringSea,2093,2093,16,0.2093,"For details of collection, contact Dr. Greg Ruggerone"
1991,Coho,CentralAK,5012.7,5012.7,16,0.50127,"For details of collection, contact Dr. Greg Ruggerone"
1991,Coho,SEAK,4438.800000000001,4438.800000000001,16,0.4438800000000001,"For details of collection, contact Dr. Greg Ruggerone"
1991,Coho,BCWC,4204.2,4204.2,16,0.42041999999999996,"For details of collection, contact Dr. Greg Ruggerone"
1992,Pink,BeringSea,4396,4396,41,0.4396,"For details of collection, contact Dr. Greg Ruggerone"
1992,Pink,CentralAK,19188.000000000004,19188.000000000004,41,1.9188000000000003,"For details of collection, contact Dr. Greg Ruggerone"
1992,Pink,SEAK,40800,40800,41,4.08,"For details of collection, contact Dr. Greg Ruggerone"
1992,Pink,BCWC,21080,21080,41,2.108,"For details of collection, contact Dr. Greg Ruggerone"
1992,Chum,BeringSea,13772,13772,41,1.3772,"For details of collection, contact Dr. Greg Ruggerone"
1992,Chum,CentralAK,6732.000000000001,6732.000000000001,41,0.6732000000000001,"For details of collection, contact Dr. Greg Ruggerone"
1992,Chum,SEAK,10164,10164,41,1.0164,"For details of collection, contact Dr. Greg Ruggerone"
1992,Chum,BCWC,41571,41571,41,4.1571,"For details of collection, contact Dr. Greg Ruggerone"
1992,Sockeye,BeringSea,35757,35757,41,3.5757,"For details of collection, contact Dr. Greg Ruggerone"
1992,Sockeye,CentralAK,14472.000000000002,14472.000000000002,41,1.4472000000000003,"For details of collection, contact Dr. Greg Ruggerone"
1992,Sockeye,SEAK,2475,2475,41,0.2475,"For details of collection, contact Dr. Greg Ruggerone"
1992,Sockeye,BCWC,18288,18288,41,1.8288,"For details of collection, contact Dr. Greg Ruggerone"
1992,Chinook,BeringSea,3739.5000000000005,3739.5000000000005,17,0.37395000000000006,"For details of collection, contact Dr. Greg Ruggerone"
1992,Chinook,CentralAK,915,915,17,0.0915,"For details of collection, contact Dr. Greg Ruggerone"
1992,Chinook,SEAK,827.1999999999999,827.1999999999999,17,0.08271999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1992,Chinook,BCWC,12230.3,12230.3,17,1.2230299999999998,"For details of collection, contact Dr. Greg Ruggerone"
1992,Coho,BeringSea,2863.8,2863.8,17,0.28638,"For details of collection, contact Dr. Greg Ruggerone"
1992,Coho,CentralAK,5796,5796,17,0.5796,"For details of collection, contact Dr. Greg Ruggerone"
1992,Coho,SEAK,5514.200000000001,5514.200000000001,17,0.55142,"For details of collection, contact Dr. Greg Ruggerone"
1992,Coho,BCWC,3068,3068,17,0.3068,"For details of collection, contact Dr. Greg Ruggerone"
1993,Pink,BeringSea,1440,1440,42,0.144,"For details of collection, contact Dr. Greg Ruggerone"
1993,Pink,CentralAK,19092.000000000004,19092.000000000004,42,1.9092000000000005,"For details of collection, contact Dr. Greg Ruggerone"
1993,Pink,SEAK,40500,40500,42,4.05,"For details of collection, contact Dr. Greg Ruggerone"
1993,Pink,BCWC,37791.00000000001,37791.00000000001,42,3.7791000000000006,"For details of collection, contact Dr. Greg Ruggerone"
1993,Chum,BeringSea,9799.999999999998,9799.999999999998,42,0.9799999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1993,Chum,CentralAK,3718,3718,42,0.3718,"For details of collection, contact Dr. Greg Ruggerone"
1993,Chum,SEAK,8320,8320,42,0.832,"For details of collection, contact Dr. Greg Ruggerone"
1993,Chum,BCWC,35174,35174,42,3.5174,"For details of collection, contact Dr. Greg Ruggerone"
1993,Sockeye,BeringSea,32880.99999999999,32880.99999999999,42,3.288099999999999,"For details of collection, contact Dr. Greg Ruggerone"
1993,Sockeye,CentralAK,11924.000000000002,11924.000000000002,42,1.1924000000000001,"For details of collection, contact Dr. Greg Ruggerone"
1993,Sockeye,SEAK,2660,2660,42,0.266,"For details of collection, contact Dr. Greg Ruggerone"
1993,Sockeye,BCWC,33227.99999999999,33227.99999999999,42,3.322799999999999,"For details of collection, contact Dr. Greg Ruggerone"
1993,Chinook,BeringSea,5087.4,5087.4,18,0.50874,"For details of collection, contact Dr. Greg Ruggerone"
1993,Chinook,CentralAK,1140.1,1140.1,18,0.11400999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1993,Chinook,SEAK,1155.2,1155.2,18,0.11552,"For details of collection, contact Dr. Greg Ruggerone"
1993,Chinook,BCWC,10979.199999999999,10979.199999999999,18,1.0979199999999998,"For details of collection, contact Dr. Greg Ruggerone"
1993,Coho,BeringSea,1745.7999999999997,1745.7999999999997,18,0.17457999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1993,Coho,CentralAK,3653.9999999999995,3653.9999999999995,18,0.36539999999999995,"For details of collection, contact Dr. Greg Ruggerone"
1993,Coho,SEAK,4364.6,4364.6,18,0.43646,"For details of collection, contact Dr. Greg Ruggerone"
1993,Coho,BCWC,2791.1,2791.1,18,0.27910999999999997,"For details of collection, contact Dr. Greg Ruggerone"
1994,Pink,BeringSea,12880,12880,43,1.288,"For details of collection, contact Dr. Greg Ruggerone"
1994,Pink,CentralAK,18176,18176,43,1.8176,"For details of collection, contact Dr. Greg Ruggerone"
1994,Pink,SEAK,47402.00000000001,47402.00000000001,43,4.740200000000001,"For details of collection, contact Dr. Greg Ruggerone"
1994,Pink,BCWC,9129.999999999998,9129.999999999998,43,0.9129999999999998,"For details of collection, contact Dr. Greg Ruggerone"
1994,Chum,BeringSea,22223,22223,43,2.2223,"For details of collection, contact Dr. Greg Ruggerone"
1994,Chum,CentralAK,7348,7348,43,0.7348,"For details of collection, contact Dr. Greg Ruggerone"
1994,Chum,SEAK,12110,12110,43,1.211,"For details of collection, contact Dr. Greg Ruggerone"
1994,Chum,BCWC,54395,54395,43,5.4395,"For details of collection, contact Dr. Greg Ruggerone"
1994,Sockeye,BeringSea,42656,42656,43,4.2656,"For details of collection, contact Dr. Greg Ruggerone"
1994,Sockeye,CentralAK,17136,17136,43,1.7136,"For details of collection, contact Dr. Greg Ruggerone"
1994,Sockeye,SEAK,1896.9999999999998,1896.9999999999998,43,0.18969999999999998,"For details of collection, contact Dr. Greg Ruggerone"
1994,Sockeye,BCWC,19564,19564,43,1.9564,"For details of collection, contact Dr. Greg Ruggerone"
1994,Chinook,BeringSea,6098.9,6098.9,19,0.6098899999999999,"For details of collection, contact Dr. Greg Ruggerone"
1994,Chinook,CentralAK,1010.8999999999999,1010.8999999999999,19,0.10108999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1994,Chinook,SEAK,786.5000000000001,786.5000000000001,19,0.07865000000000001,"For details of collection, contact Dr. Greg Ruggerone"
1994,Chinook,BCWC,10925.4,10925.4,19,1.09254,"For details of collection, contact Dr. Greg Ruggerone"
1994,Coho,BeringSea,3146.4,3146.4,19,0.31464000000000003,"For details of collection, contact Dr. Greg Ruggerone"
1994,Coho,CentralAK,7164,7164,19,0.7164,"For details of collection, contact Dr. Greg Ruggerone"
1994,Coho,SEAK,8403.500000000002,8403.500000000002,19,0.8403500000000002,"For details of collection, contact Dr. Greg Ruggerone"
1994,Coho,BCWC,4681,4681,19,0.4681,"For details of collection, contact Dr. Greg Ruggerone"
1995,Pink,BeringSea,160.00000000000003,160.00000000000003,44,0.016000000000000004,"For details of collection, contact Dr. Greg Ruggerone"
1995,Pink,CentralAK,47571.00000000001,47571.00000000001,44,4.7571,"For details of collection, contact Dr. Greg Ruggerone"
1995,Pink,SEAK,51840,51840,44,5.184,"For details of collection, contact Dr. Greg Ruggerone"
1995,Pink,BCWC,40586.00000000001,40586.00000000001,44,4.058600000000001,"For details of collection, contact Dr. Greg Ruggerone"
1995,Chum,BeringSea,27224,27224,44,2.7224,"For details of collection, contact Dr. Greg Ruggerone"
1995,Chum,CentralAK,8960,8960,44,0.896,"For details of collection, contact Dr. Greg Ruggerone"
1995,Chum,SEAK,14800,14800,44,1.48,"For details of collection, contact Dr. Greg Ruggerone"
1995,Chum,BCWC,40764,40764,44,4.0764,"For details of collection, contact Dr. Greg Ruggerone"
1995,Sockeye,BeringSea,45135.99999999999,45135.99999999999,44,4.513599999999999,"For details of collection, contact Dr. Greg Ruggerone"
1995,Sockeye,CentralAK,14000,14000,44,1.4,"For details of collection, contact Dr. Greg Ruggerone"
1995,Sockeye,SEAK,1315,1315,44,0.1315,"For details of collection, contact Dr. Greg Ruggerone"
1995,Sockeye,BCWC,13440,13440,44,1.344,"For details of collection, contact Dr. Greg Ruggerone"
1995,Chinook,BeringSea,5830.500000000001,5830.500000000001,20,0.5830500000000001,"For details of collection, contact Dr. Greg Ruggerone"
1995,Chinook,CentralAK,1289.6,1289.6,20,0.12896,"For details of collection, contact Dr. Greg Ruggerone"
1995,Chinook,SEAK,670.5,670.5,20,0.06705,"For details of collection, contact Dr. Greg Ruggerone"
1995,Chinook,BCWC,9930.8,9930.8,20,0.99308,"For details of collection, contact Dr. Greg Ruggerone"
1995,Coho,BeringSea,1814.4000000000003,1814.4000000000003,20,0.18144000000000005,"For details of collection, contact Dr. Greg Ruggerone"
1995,Coho,CentralAK,6443,6443,20,0.6443,"For details of collection, contact Dr. Greg Ruggerone"
1995,Coho,SEAK,4947.8,4947.8,20,0.49478,"For details of collection, contact Dr. Greg Ruggerone"
1995,Coho,BCWC,3637.8,3637.8,20,0.36378,"For details of collection, contact Dr. Greg Ruggerone"
1996,Pink,BeringSea,5967,5967,45,0.5967,"For details of collection, contact Dr. Greg Ruggerone"
1996,Pink,CentralAK,21708.000000000004,21708.000000000004,45,2.1708000000000003,"For details of collection, contact Dr. Greg Ruggerone"
1996,Pink,SEAK,82960.00000000001,82960.00000000001,45,8.296000000000001,"For details of collection, contact Dr. Greg Ruggerone"
1996,Pink,BCWC,29435,29435,45,2.9435,"For details of collection, contact Dr. Greg Ruggerone"
1996,Chum,BeringSea,30616,30616,45,3.0616,"For details of collection, contact Dr. Greg Ruggerone"
1996,Chum,CentralAK,8487,8487,45,0.8487,"For details of collection, contact Dr. Greg Ruggerone"
1996,Chum,SEAK,21369,21369,45,2.1369,"For details of collection, contact Dr. Greg Ruggerone"
1996,Chum,BCWC,38761,38761,45,3.8761,"For details of collection, contact Dr. Greg Ruggerone"
1996,Sockeye,BeringSea,27342.000000000004,27342.000000000004,45,2.7342000000000004,"For details of collection, contact Dr. Greg Ruggerone"
1996,Sockeye,CentralAK,14535,14535,45,1.4535,"For details of collection, contact Dr. Greg Ruggerone"
1996,Sockeye,SEAK,2029.9999999999998,2029.9999999999998,45,0.20299999999999999,"For details of collection, contact Dr. Greg Ruggerone"
1996,Sockeye,BCWC,19224,19224,45,1.9224,"For details of collection, contact Dr. Greg Ruggerone"
1996,Chinook,BeringSea,4405,4405,21,0.4405,"For details of collection, contact Dr. Greg Ruggerone"
1996,Chinook,CentralAK,931,931,21,0.0931,"For details of collection, contact Dr. Greg Ruggerone"
1996,Chinook,SEAK,1082.2000000000003,1082.2000000000003,21,0.10822000000000002,"For details of collection, contact Dr. Greg Ruggerone"
1996,Chinook,BCWC,10900.5,10900.5,21,1.09005,"For details of collection, contact Dr. Greg Ruggerone"
1996,Coho,BeringSea,3620,3620,21,0.362,"For details of collection, contact Dr. Greg Ruggerone"
1996,Coho,CentralAK,4153.6,4153.6,21,0.41536000000000006,"For details of collection, contact Dr. Greg Ruggerone"
1996,Coho,SEAK,4414.5,4414.5,21,0.44145,"For details of collection, contact Dr. Greg Ruggerone"
1996,Coho,BCWC,3156.5000000000005,3156.5000000000005,21,0.31565000000000004,"For details of collection, contact Dr. Greg Ruggerone"
1997,Pink,BeringSea,302.00000000000006,302.00000000000006,46,0.030200000000000005,"For details of collection, contact Dr. Greg Ruggerone"
1997,Pink,CentralAK,33400,33400,46,3.34,"For details of collection, contact Dr. Greg Ruggerone"
1997,Pink,SEAK,64728.00000000001,64728.00000000001,46,6.4728,"For details of collection, contact Dr. Greg Ruggerone"
1997,Pink,BCWC,25208,25208,46,2.5208,"For details of collection, contact Dr. Greg Ruggerone"
1997,Chum,BeringSea,14405,14405,46,1.4405,"For details of collection, contact Dr. Greg Ruggerone"
1997,Chum,CentralAK,12408,12408,46,1.2408,"For details of collection, contact Dr. Greg Ruggerone"
1997,Chum,SEAK,17544,17544,46,1.7544,"For details of collection, contact Dr. Greg Ruggerone"
1997,Chum,BCWC,28340.000000000004,28340.000000000004,46,2.8340000000000005,"For details of collection, contact Dr. Greg Ruggerone"
1997,Sockeye,BeringSea,18615,18615,46,1.8615,"For details of collection, contact Dr. Greg Ruggerone"
1997,Sockeye,CentralAK,15903,15903,46,1.5903,"For details of collection, contact Dr. Greg Ruggerone"
1997,Sockeye,SEAK,1692,1692,46,0.1692,"For details of collection, contact Dr. Greg Ruggerone"
1997,Sockeye,BCWC,19404,19404,46,1.9404,"For details of collection, contact Dr. Greg Ruggerone"
1997,Chinook,BeringSea,5555.2,5555.2,22,0.55552,"For details of collection, contact Dr. Greg Ruggerone"
1997,Chinook,CentralAK,896.0000000000001,896.0000000000001,22,0.08960000000000001,"For details of collection, contact Dr. Greg Ruggerone"
1997,Chinook,SEAK,1324.3,1324.3,22,0.13243,"For details of collection, contact Dr. Greg Ruggerone"
1997,Chinook,BCWC,11621.899999999998,11621.899999999998,22,1.1621899999999998,"For details of collection, contact Dr. Greg Ruggerone"
1997,Coho,BeringSea,845,845,22,0.0845,"For details of collection, contact Dr. Greg Ruggerone"
1997,Coho,CentralAK,1789.7999999999997,1789.7999999999997,22,0.17897999999999997,"For details of collection, contact Dr. Greg Ruggerone"
1997,Coho,SEAK,2813.5,2813.5,22,0.28135,"For details of collection, contact Dr. Greg Ruggerone"
1997,Coho,BCWC,3210,3210,22,0.321,"For details of collection, contact Dr. Greg Ruggerone"
1998,Pink,BeringSea,6105,6105,47,0.6105,"For details of collection, contact Dr. Greg Ruggerone"
1998,Pink,CentralAK,37785,37785,47,3.7785,"For details of collection, contact Dr. Greg Ruggerone"
1998,Pink,SEAK,63428,63428,47,6.3428,"For details of collection, contact Dr. Greg Ruggerone"
1998,Pink,BCWC,13600.000000000002,13600.000000000002,47,1.36,"For details of collection, contact Dr. Greg Ruggerone"
1998,Chum,BeringSea,15179.999999999998,15179.999999999998,47,1.5179999999999998,"For details of collection, contact Dr. Greg Ruggerone"
1998,Chum,CentralAK,10819,10819,47,1.0819,"For details of collection, contact Dr. Greg Ruggerone"
1998,Chum,SEAK,25664,25664,47,2.5664,"For details of collection, contact Dr. Greg Ruggerone"
1998,Chum,BCWC,66495.00000000001,66495.00000000001,47,6.6495000000000015,"For details of collection, contact Dr. Greg Ruggerone"
1998,Sockeye,BeringSea,22355.999999999996,22355.999999999996,47,2.2356,"For details of collection, contact Dr. Greg Ruggerone"
1998,Sockeye,CentralAK,15080,15080,47,1.508,"For details of collection, contact Dr. Greg Ruggerone"
1998,Sockeye,SEAK,1370,1370,47,0.137,"For details of collection, contact Dr. Greg Ruggerone"
1998,Sockeye,BCWC,30528,30528,47,3.0528,"For details of collection, contact Dr. Greg Ruggerone"
1998,Chinook,BeringSea,3879.6000000000004,3879.6000000000004,23,0.38796,"For details of collection, contact Dr. Greg Ruggerone"
1998,Chinook,CentralAK,855.0000000000001,855.0000000000001,23,0.0855,"For details of collection, contact Dr. Greg Ruggerone"
1998,Chinook,SEAK,616.8,616.8,23,0.06168,"For details of collection, contact Dr. Greg Ruggerone"
1998,Chinook,BCWC,12605.999999999998,12605.999999999998,23,1.2605999999999997,"For details of collection, contact Dr. Greg Ruggerone"
1998,Coho,BeringSea,1412,1412,23,0.1412,"For details of collection, contact Dr. Greg Ruggerone"
1998,Coho,CentralAK,2599.1999999999994,2599.1999999999994,23,0.25991999999999993,"For details of collection, contact Dr. Greg Ruggerone"
1998,Coho,SEAK,4531.2,4531.2,23,0.45311999999999997,"For details of collection, contact Dr. Greg Ruggerone"
1998,Coho,BCWC,7639.8,7639.8,23,0.76398,"For details of collection, contact Dr. Greg Ruggerone"
1999,Pink,BeringSea,137.99999999999997,137.99999999999997,48,0.013799999999999996,"For details of collection, contact Dr. Greg Ruggerone"
1999,Pink,CentralAK,32428.000000000004,32428.000000000004,48,3.2428000000000003,"For details of collection, contact Dr. Greg Ruggerone"
1999,Pink,SEAK,102410.00000000001,102410.00000000001,48,10.241000000000001,"For details of collection, contact Dr. Greg Ruggerone"
1999,Pink,BCWC,22176.000000000004,22176.000000000004,48,2.2176000000000005,"For details of collection, contact Dr. Greg Ruggerone"
1999,Chum,BeringSea,16750,16750,48,1.675,"For details of collection, contact Dr. Greg Ruggerone"
1999,Chum,CentralAK,11328.000000000002,11328.000000000002,48,1.1328000000000003,"For details of collection, contact Dr. Greg Ruggerone"
1999,Chum,SEAK,24766,24766,48,2.4766,"For details of collection, contact Dr. Greg Ruggerone"
