units,year,name,location,species,family,y,time,y_10000
metric_tons_wet,1989,BCWC_Coho salmon,BCWC,Coho,salmon,3666,14,0.3666
metric_tons_wet,1990,Bering Sea_Pink salmon,BeringSea,Pink,salmon,6717,39,0.6717
metric_tons_wet,1990,Central AK_Pink salmon,CentralAK,Pink,salmon,19917,39,1.9917
metric_tons_wet,1990,SEAK_Pink salmon,SEAK,Pink,salmon,35137,39,3.5137
metric_tons_wet,1990,BCWC_Pink salmon,BCWC,Pink,salmon,27064,39,2.7064
metric_tons_wet,1990,Bering Sea_Chum salmon,BeringSea,Chum,salmon,14037,39,1.4037
metric_tons_wet,1990,Central AK_Chum salmon,CentralAK,Chum,salmon,6116,39,0.6116
metric_tons_wet,1990,SEAK_Chum salmon,SEAK,Chum,salmon,5133,39,0.5133
metric_tons_wet,1990,BCWC_Chum salmon,BCWC,Chum,salmon,44752,39,4.4752
metric_tons_wet,1990,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,40261,39,4.0261
metric_tons_wet,1990,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,10591,39,1.0591
metric_tons_wet,1990,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,2054,39,0.2054
metric_tons_wet,1990,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,25072,39,2.5072
metric_tons_wet,1990,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,3506,15,0.3506
metric_tons_wet,1990,Central AK_Chinook salmon,CentralAK,Chinook,salmon,801,15,0.0801
metric_tons_wet,1990,SEAK_Chinook salmon,SEAK,Chinook,salmon,753,15,0.0753
metric_tons_wet,1990,BCWC_Chinook salmon,BCWC,Chinook,salmon,11955,15,1.1955
metric_tons_wet,1990,Bering Sea_Coho salmon,BeringSea,Coho,salmon,1663,15,0.1663
metric_tons_wet,1990,Central AK_Coho salmon,CentralAK,Coho,salmon,4851,15,0.4851
metric_tons_wet,1990,SEAK_Coho salmon,SEAK,Coho,salmon,3982,15,0.3982
metric_tons_wet,1990,BCWC_Coho salmon,BCWC,Coho,salmon,4519,15,0.4519
metric_tons_wet,1991,Bering Sea_Pink salmon,BeringSea,Pink,salmon,248,40,0.0248
metric_tons_wet,1991,Central AK_Pink salmon,CentralAK,Pink,salmon,24143,40,2.4143
metric_tons_wet,1991,SEAK_Pink salmon,SEAK,Pink,salmon,33522,40,3.3522
metric_tons_wet,1991,BCWC_Pink salmon,BCWC,Pink,salmon,35681,40,3.5681
metric_tons_wet,1991,Bering Sea_Chum salmon,BeringSea,Chum,salmon,15450,40,1.545
metric_tons_wet,1991,Central AK_Chum salmon,CentralAK,Chum,salmon,7105,40,0.7105
metric_tons_wet,1991,SEAK_Chum salmon,SEAK,Chum,salmon,4095,40,0.4095
metric_tons_wet,1991,BCWC_Chum salmon,BCWC,Chum,salmon,37375,40,3.7375
metric_tons_wet,1991,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,45900,40,4.59
metric_tons_wet,1991,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,15345,40,1.5345
metric_tons_wet,1991,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,2066,40,0.2066
metric_tons_wet,1991,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,19826,40,1.9826
metric_tons_wet,1991,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,4207,16,0.4207
metric_tons_wet,1991,Central AK_Chinook salmon,CentralAK,Chinook,salmon,743,16,0.0743
metric_tons_wet,1991,SEAK_Chinook salmon,SEAK,Chinook,salmon,766,16,0.0766
metric_tons_wet,1991,BCWC_Chinook salmon,BCWC,Chinook,salmon,10152,16,1.0152
metric_tons_wet,1991,Bering Sea_Coho salmon,BeringSea,Coho,salmon,2109,16,0.2109
metric_tons_wet,1991,Central AK_Coho salmon,CentralAK,Coho,salmon,5021,16,0.5021
metric_tons_wet,1991,SEAK_Coho salmon,SEAK,Coho,salmon,4438,16,0.4438
metric_tons_wet,1991,BCWC_Coho salmon,BCWC,Coho,salmon,4203,16,0.4203
metric_tons_wet,1992,Bering Sea_Pink salmon,BeringSea,Pink,salmon,4356,41,0.4356
metric_tons_wet,1992,Central AK_Pink salmon,CentralAK,Pink,salmon,19086,41,1.9086
metric_tons_wet,1992,SEAK_Pink salmon,SEAK,Pink,salmon,40792,41,4.0792
metric_tons_wet,1992,BCWC_Pink salmon,BCWC,Pink,salmon,21137,41,2.1137
metric_tons_wet,1992,Bering Sea_Chum salmon,BeringSea,Chum,salmon,13742,41,1.3742
metric_tons_wet,1992,Central AK_Chum salmon,CentralAK,Chum,salmon,6795,41,0.6795
metric_tons_wet,1992,SEAK_Chum salmon,SEAK,Chum,salmon,10286,41,1.0286
metric_tons_wet,1992,BCWC_Chum salmon,BCWC,Chum,salmon,41465,41,4.1465
metric_tons_wet,1992,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,35645,41,3.5645
metric_tons_wet,1992,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,14426,41,1.4426
metric_tons_wet,1992,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,2510,41,0.251
metric_tons_wet,1992,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,18294,41,1.8294
metric_tons_wet,1992,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,3709,17,0.3709
metric_tons_wet,1992,Central AK_Chinook salmon,CentralAK,Chinook,salmon,957,17,0.0957
metric_tons_wet,1992,SEAK_Chinook salmon,SEAK,Chinook,salmon,838,17,0.0838
metric_tons_wet,1992,BCWC_Chinook salmon,BCWC,Chinook,salmon,12225,17,1.2225
metric_tons_wet,1992,Bering Sea_Coho salmon,BeringSea,Coho,salmon,2859,17,0.2859
metric_tons_wet,1992,Central AK_Coho salmon,CentralAK,Coho,salmon,5792,17,0.5792
metric_tons_wet,1992,SEAK_Coho salmon,SEAK,Coho,salmon,5531,17,0.5531
metric_tons_wet,1992,BCWC_Coho salmon,BCWC,Coho,salmon,3069,17,0.3069
metric_tons_wet,1993,Bering Sea_Pink salmon,BeringSea,Pink,salmon,1388,42,0.1388
metric_tons_wet,1993,Central AK_Pink salmon,CentralAK,Pink,salmon,19114,42,1.9114
metric_tons_wet,1993,SEAK_Pink salmon,SEAK,Pink,salmon,40563,42,4.0563
metric_tons_wet,1993,BCWC_Pink salmon,BCWC,Pink,salmon,37791,42,3.7791
metric_tons_wet,1993,Bering Sea_Chum salmon,BeringSea,Chum,salmon,9898,42,0.9898
metric_tons_wet,1993,Central AK_Chum salmon,CentralAK,Chum,salmon,3643,42,0.3643
metric_tons_wet,1993,SEAK_Chum salmon,SEAK,Chum,salmon,8315,42,0.8315
metric_tons_wet,1993,BCWC_Chum salmon,BCWC,Chum,salmon,35265,42,3.5265
metric_tons_wet,1993,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,32876,42,3.2876
metric_tons_wet,1993,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,11811,42,1.1811
metric_tons_wet,1993,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,2632,42,0.2632
metric_tons_wet,1993,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,33262,42,3.3262
metric_tons_wet,1993,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,5065,18,0.5065
metric_tons_wet,1993,Central AK_Chinook salmon,CentralAK,Chinook,salmon,1122,18,0.1122
metric_tons_wet,1993,SEAK_Chinook salmon,SEAK,Chinook,salmon,1127,18,0.1127
metric_tons_wet,1993,BCWC_Chinook salmon,BCWC,Chinook,salmon,10983,18,1.0983
metric_tons_wet,1993,Bering Sea_Coho salmon,BeringSea,Coho,salmon,1753,18,0.1753
metric_tons_wet,1993,Central AK_Coho salmon,CentralAK,Coho,salmon,3663,18,0.3663
metric_tons_wet,1993,SEAK_Coho salmon,SEAK,Coho,salmon,4363,18,0.4363
metric_tons_wet,1993,BCWC_Coho salmon,BCWC,Coho,salmon,2793,18,0.2793
metric_tons_wet,1994,Bering Sea_Pink salmon,BeringSea,Pink,salmon,12946,43,1.2946
metric_tons_wet,1994,Central AK_Pink salmon,CentralAK,Pink,salmon,18168,43,1.8168
metric_tons_wet,1994,SEAK_Pink salmon,SEAK,Pink,salmon,47444,43,4.7444
metric_tons_wet,1994,BCWC_Pink salmon,BCWC,Pink,salmon,9197,43,0.9197
metric_tons_wet,1994,Bering Sea_Chum salmon,BeringSea,Chum,salmon,22125,43,2.2125
metric_tons_wet,1994,Central AK_Chum salmon,CentralAK,Chum,salmon,7519,43,0.7519
metric_tons_wet,1994,SEAK_Chum salmon,SEAK,Chum,salmon,12193,43,1.2193
metric_tons_wet,1994,BCWC_Chum salmon,BCWC,Chum,salmon,54230,43,5.423
metric_tons_wet,1994,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,42679,43,4.2679
metric_tons_wet,1994,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,17203,43,1.7203
metric_tons_wet,1994,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,2012,43,0.2012
metric_tons_wet,1994,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,19574,43,1.9574
metric_tons_wet,1994,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,6085,19,0.6085
metric_tons_wet,1994,Central AK_Chinook salmon,CentralAK,Chinook,salmon,984,19,0.0984
metric_tons_wet,1994,SEAK_Chinook salmon,SEAK,Chinook,salmon,813,19,0.0813
metric_tons_wet,1994,BCWC_Chinook salmon,BCWC,Chinook,salmon,10930,19,1.093
metric_tons_wet,1994,Bering Sea_Coho salmon,BeringSea,Coho,salmon,3152,19,0.3152
metric_tons_wet,1994,Central AK_Coho salmon,CentralAK,Coho,salmon,7156,19,0.7156
metric_tons_wet,1994,SEAK_Coho salmon,SEAK,Coho,salmon,8412,19,0.8412
metric_tons_wet,1994,BCWC_Coho salmon,BCWC,Coho,salmon,4683,19,0.4683
metric_tons_wet,1995,Bering Sea_Pink salmon,BeringSea,Pink,salmon,214,44,0.0214
metric_tons_wet,1995,Central AK_Pink salmon,CentralAK,Pink,salmon,47654,44,4.7654
metric_tons_wet,1995,SEAK_Pink salmon,SEAK,Pink,salmon,51968,44,5.1968
metric_tons_wet,1995,BCWC_Pink salmon,BCWC,Pink,salmon,40451,44,4.0451
metric_tons_wet,1995,Bering Sea_Chum salmon,BeringSea,Chum,salmon,27172,44,2.7172
metric_tons_wet,1995,Central AK_Chum salmon,CentralAK,Chum,salmon,9030,44,0.903
metric_tons_wet,1995,SEAK_Chum salmon,SEAK,Chum,salmon,14635,44,1.4635
metric_tons_wet,1995,BCWC_Chum salmon,BCWC,Chum,salmon,40793,44,4.0793
metric_tons_wet,1995,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,45254,44,4.5254
metric_tons_wet,1995,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,14039,44,1.4039
metric_tons_wet,1995,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1415,44,0.1415
metric_tons_wet,1995,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,13541,44,1.3541
metric_tons_wet,1995,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,5842,20,0.5842
metric_tons_wet,1995,Central AK_Chinook salmon,CentralAK,Chinook,salmon,1295,20,0.1295
metric_tons_wet,1995,SEAK_Chinook salmon,SEAK,Chinook,salmon,678,20,0.0678
metric_tons_wet,1995,BCWC_Chinook salmon,BCWC,Chinook,salmon,9924,20,0.9924
metric_tons_wet,1995,Bering Sea_Coho salmon,BeringSea,Coho,salmon,1806,20,0.1806
metric_tons_wet,1995,Central AK_Coho salmon,CentralAK,Coho,salmon,6442,20,0.6442
metric_tons_wet,1995,SEAK_Coho salmon,SEAK,Coho,salmon,4967,20,0.4967
metric_tons_wet,1995,BCWC_Coho salmon,BCWC,Coho,salmon,3634,20,0.3634
metric_tons_wet,1996,Bering Sea_Pink salmon,BeringSea,Pink,salmon,6004,45,0.6004
metric_tons_wet,1996,Central AK_Pink salmon,CentralAK,Pink,salmon,21649,45,2.1649
metric_tons_wet,1996,SEAK_Pink salmon,SEAK,Pink,salmon,83036,45,8.3036
metric_tons_wet,1996,BCWC_Pink salmon,BCWC,Pink,salmon,29415,45,2.9415
metric_tons_wet,1996,Bering Sea_Chum salmon,BeringSea,Chum,salmon,30601,45,3.0601
metric_tons_wet,1996,Central AK_Chum salmon,CentralAK,Chum,salmon,8348,45,0.8348
metric_tons_wet,1996,SEAK_Chum salmon,SEAK,Chum,salmon,21449,45,2.1449
metric_tons_wet,1996,BCWC_Chum salmon,BCWC,Chum,salmon,38735,45,3.8735
metric_tons_wet,1996,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,27302,45,2.7302
metric_tons_wet,1996,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,14385,45,1.4385
metric_tons_wet,1996,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,2053,45,0.2053
metric_tons_wet,1996,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,19195,45,1.9195
metric_tons_wet,1996,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,4443,21,0.4443
metric_tons_wet,1996,Central AK_Chinook salmon,CentralAK,Chinook,salmon,893,21,0.0893
metric_tons_wet,1996,SEAK_Chinook salmon,SEAK,Chinook,salmon,1086,21,0.1086
metric_tons_wet,1996,BCWC_Chinook salmon,BCWC,Chinook,salmon,10902,21,1.0902
metric_tons_wet,1996,Bering Sea_Coho salmon,BeringSea,Coho,salmon,3632,21,0.3632
metric_tons_wet,1996,Central AK_Coho salmon,CentralAK,Coho,salmon,4163,21,0.4163
metric_tons_wet,1996,SEAK_Coho salmon,SEAK,Coho,salmon,4418,21,0.4418
metric_tons_wet,1996,BCWC_Coho salmon,BCWC,Coho,salmon,3154,21,0.3154
metric_tons_wet,1997,Bering Sea_Pink salmon,BeringSea,Pink,salmon,317,46,0.0317
metric_tons_wet,1997,Central AK_Pink salmon,CentralAK,Pink,salmon,33490,46,3.349
metric_tons_wet,1997,SEAK_Pink salmon,SEAK,Pink,salmon,64980,46,6.498
metric_tons_wet,1997,BCWC_Pink salmon,BCWC,Pink,salmon,25172,46,2.5172
metric_tons_wet,1997,Bering Sea_Chum salmon,BeringSea,Chum,salmon,14439,46,1.4439
metric_tons_wet,1997,Central AK_Chum salmon,CentralAK,Chum,salmon,12516,46,1.2516
metric_tons_wet,1997,SEAK_Chum salmon,SEAK,Chum,salmon,17658,46,1.7658
metric_tons_wet,1997,BCWC_Chum salmon,BCWC,Chum,salmon,28157,46,2.8157
metric_tons_wet,1997,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,18705,46,1.8705
metric_tons_wet,1997,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,15937,46,1.5937
metric_tons_wet,1997,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1781,46,0.1781
metric_tons_wet,1997,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,19306,46,1.9306
metric_tons_wet,1997,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,5563,22,0.5563
metric_tons_wet,1997,Central AK_Chinook salmon,CentralAK,Chinook,salmon,877,22,0.0877
metric_tons_wet,1997,SEAK_Chinook salmon,SEAK,Chinook,salmon,1331,22,0.1331
metric_tons_wet,1997,BCWC_Chinook salmon,BCWC,Chinook,salmon,11622,22,1.1622
metric_tons_wet,1997,Bering Sea_Coho salmon,BeringSea,Coho,salmon,855,22,0.0855
metric_tons_wet,1997,Central AK_Coho salmon,CentralAK,Coho,salmon,1793,22,0.1793
metric_tons_wet,1997,SEAK_Coho salmon,SEAK,Coho,salmon,2801,22,0.2801
metric_tons_wet,1997,BCWC_Coho salmon,BCWC,Coho,salmon,3206,22,0.3206
metric_tons_wet,1998,Bering Sea_Pink salmon,BeringSea,Pink,salmon,6162,47,0.6162
metric_tons_wet,1998,Central AK_Pink salmon,CentralAK,Pink,salmon,37955,47,3.7955
metric_tons_wet,1998,SEAK_Pink salmon,SEAK,Pink,salmon,63489,47,6.3489
metric_tons_wet,1998,BCWC_Pink salmon,BCWC,Pink,salmon,13506,47,1.3506
metric_tons_wet,1998,Bering Sea_Chum salmon,BeringSea,Chum,salmon,15331,47,1.5331
metric_tons_wet,1998,Central AK_Chum salmon,CentralAK,Chum,salmon,10820,47,1.082
metric_tons_wet,1998,SEAK_Chum salmon,SEAK,Chum,salmon,25591,47,2.5591
metric_tons_wet,1998,BCWC_Chum salmon,BCWC,Chum,salmon,66657,47,6.6657
metric_tons_wet,1998,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,22280,47,2.228
metric_tons_wet,1998,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,15080,47,1.508
metric_tons_wet,1998,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1503,47,0.1503
metric_tons_wet,1998,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,30516,47,3.0516
metric_tons_wet,1998,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,3848,23,0.3848
metric_tons_wet,1998,Central AK_Chinook salmon,CentralAK,Chinook,salmon,888,23,0.0888
metric_tons_wet,1998,SEAK_Chinook salmon,SEAK,Chinook,salmon,589,23,0.0589
metric_tons_wet,1998,BCWC_Chinook salmon,BCWC,Chinook,salmon,12607,23,1.2607
metric_tons_wet,1998,Bering Sea_Coho salmon,BeringSea,Coho,salmon,1417,23,0.1417
metric_tons_wet,1998,Central AK_Coho salmon,CentralAK,Coho,salmon,2591,23,0.2591
metric_tons_wet,1998,SEAK_Coho salmon,SEAK,Coho,salmon,4531,23,0.4531
metric_tons_wet,1998,BCWC_Coho salmon,BCWC,Coho,salmon,7650,23,0.765
metric_tons_wet,1999,Bering Sea_Pink salmon,BeringSea,Pink,salmon,161,48,0.0161
metric_tons_wet,1999,Central AK_Pink salmon,CentralAK,Pink,salmon,32435,48,3.2435
metric_tons_wet,1999,SEAK_Pink salmon,SEAK,Pink,salmon,102468,48,10.2468
metric_tons_wet,1999,BCWC_Pink salmon,BCWC,Pink,salmon,22293,48,2.2293
metric_tons_wet,1999,Bering Sea_Chum salmon,BeringSea,Chum,salmon,16689,48,1.6689
metric_tons_wet,1999,Central AK_Chum salmon,CentralAK,Chum,salmon,11322,48,1.1322
metric_tons_wet,1999,SEAK_Chum salmon,SEAK,Chum,salmon,24769,48,2.4769
metric_tons_wet,1999,BCWC_Chum salmon,BCWC,Chum,salmon,35645,48,3.5645
metric_tons_wet,1999,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,40503,48,4.0503
metric_tons_wet,1999,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,16442,48,1.6442
metric_tons_wet,1999,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1685,48,0.1685
metric_tons_wet,1999,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,13382,48,1.3382
metric_tons_wet,1999,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,3213,24,0.3213
metric_tons_wet,1999,Central AK_Chinook salmon,CentralAK,Chinook,salmon,962,24,0.0962
metric_tons_wet,1999,SEAK_Chinook salmon,SEAK,Chinook,salmon,445,24,0.0445
metric_tons_wet,1999,BCWC_Chinook salmon,BCWC,Chinook,salmon,9675,24,0.9675
metric_tons_wet,1999,Bering Sea_Coho salmon,BeringSea,Coho,salmon,218,24,0.0218
metric_tons_wet,1999,Central AK_Coho salmon,CentralAK,Coho,salmon,2292,24,0.2292
metric_tons_wet,1999,SEAK_Coho salmon,SEAK,Coho,salmon,4234,24,0.4234
metric_tons_wet,1999,BCWC_Coho salmon,BCWC,Coho,salmon,5592,24,0.5592
metric_tons_wet,2000,Bering Sea_Pink salmon,BeringSea,Pink,salmon,3310,49,0.331
metric_tons_wet,2000,Central AK_Pink salmon,CentralAK,Pink,salmon,30689,49,3.0689
metric_tons_wet,2000,SEAK_Pink salmon,SEAK,Pink,salmon,47317,49,4.7317
metric_tons_wet,2000,BCWC_Pink salmon,BCWC,Pink,salmon,25344,49,2.5344
metric_tons_wet,2000,Bering Sea_Chum salmon,BeringSea,Chum,salmon,10734,49,1.0734
metric_tons_wet,2000,Central AK_Chum salmon,CentralAK,Chum,salmon,12565,49,1.2565
metric_tons_wet,2000,SEAK_Chum salmon,SEAK,Chum,salmon,30923,49,3.0923
metric_tons_wet,2000,BCWC_Chum salmon,BCWC,Chum,salmon,25485,49,2.5485
metric_tons_wet,2000,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,30237,49,3.0237
metric_tons_wet,2000,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,22912,49,2.2912
metric_tons_wet,2000,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1152,49,0.1152
metric_tons_wet,2000,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,23502,49,2.3502
metric_tons_wet,2000,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1908,25,0.1908
metric_tons_wet,2000,Central AK_Chinook salmon,CentralAK,Chinook,salmon,514,25,0.0514
metric_tons_wet,2000,SEAK_Chinook salmon,SEAK,Chinook,salmon,631,25,0.0631
metric_tons_wet,2000,BCWC_Chinook salmon,BCWC,Chinook,salmon,10471,25,1.0471
metric_tons_wet,2000,Bering Sea_Coho salmon,BeringSea,Coho,salmon,997,25,0.0997
metric_tons_wet,2000,Central AK_Coho salmon,CentralAK,Coho,salmon,4653,25,0.4653
metric_tons_wet,2000,SEAK_Coho salmon,SEAK,Coho,salmon,2695,25,0.2695
metric_tons_wet,2000,BCWC_Coho salmon,BCWC,Coho,salmon,6455,25,0.6455
metric_tons_wet,2001,Bering Sea_Pink salmon,BeringSea,Pink,salmon,206,50,0.0206
metric_tons_wet,2001,Central AK_Pink salmon,CentralAK,Pink,salmon,29307,50,2.9307
metric_tons_wet,2001,SEAK_Pink salmon,SEAK,Pink,salmon,72274,50,7.2274
metric_tons_wet,2001,BCWC_Pink salmon,BCWC,Pink,salmon,36304,50,3.6304
metric_tons_wet,2001,Bering Sea_Chum salmon,BeringSea,Chum,salmon,19206,50,1.9206
metric_tons_wet,2001,Central AK_Chum salmon,CentralAK,Chum,salmon,12869,50,1.2869
metric_tons_wet,2001,SEAK_Chum salmon,SEAK,Chum,salmon,14182,50,1.4182
metric_tons_wet,2001,BCWC_Chum salmon,BCWC,Chum,salmon,40441,50,4.0441
metric_tons_wet,2001,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,30350,50,3.035
metric_tons_wet,2001,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,19551,50,1.9551
metric_tons_wet,2001,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1506,50,0.1506
metric_tons_wet,2001,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,27273,50,2.7273
metric_tons_wet,2001,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,5005,26,0.5005
metric_tons_wet,2001,Central AK_Chinook salmon,CentralAK,Chinook,salmon,716,26,0.0716
metric_tons_wet,2001,SEAK_Chinook salmon,SEAK,Chinook,salmon,1082,26,0.1082
metric_tons_wet,2001,BCWC_Chinook salmon,BCWC,Chinook,salmon,19927,26,1.9927
metric_tons_wet,2001,Bering Sea_Coho salmon,BeringSea,Coho,salmon,624,26,0.0624
metric_tons_wet,2001,Central AK_Coho salmon,CentralAK,Coho,salmon,3917,26,0.3917
metric_tons_wet,2001,SEAK_Coho salmon,SEAK,Coho,salmon,4308,26,0.4308
metric_tons_wet,2001,BCWC_Coho salmon,BCWC,Coho,salmon,10830,26,1.083
metric_tons_wet,2002,Bering Sea_Pink salmon,BeringSea,Pink,salmon,4360,51,0.436
metric_tons_wet,2002,Central AK_Pink salmon,CentralAK,Pink,salmon,32069,51,3.2069
metric_tons_wet,2002,SEAK_Pink salmon,SEAK,Pink,salmon,80724,51,8.0724
metric_tons_wet,2002,BCWC_Pink salmon,BCWC,Pink,salmon,17890,51,1.789
metric_tons_wet,2002,Bering Sea_Chum salmon,BeringSea,Chum,salmon,18643,51,1.8643
metric_tons_wet,2002,Central AK_Chum salmon,CentralAK,Chum,salmon,9694,51,0.9694
metric_tons_wet,2002,SEAK_Chum salmon,SEAK,Chum,salmon,13484,51,1.3484
metric_tons_wet,2002,BCWC_Chum salmon,BCWC,Chum,salmon,39799,51,3.9799
metric_tons_wet,2002,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,18101,51,1.8101
metric_tons_wet,2002,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,17977,51,1.7977
metric_tons_wet,2002,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1481,51,0.1481
metric_tons_wet,2002,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,46661,51,4.6661
metric_tons_wet,2002,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,3968,27,0.3968
metric_tons_wet,2002,Central AK_Chinook salmon,CentralAK,Chinook,salmon,730,27,0.073
metric_tons_wet,2002,SEAK_Chinook salmon,SEAK,Chinook,salmon,966,27,0.0966
metric_tons_wet,2002,BCWC_Chinook salmon,BCWC,Chinook,salmon,18944,27,1.8944
metric_tons_wet,2002,Bering Sea_Coho salmon,BeringSea,Coho,salmon,538,27,0.0538
metric_tons_wet,2002,Central AK_Coho salmon,CentralAK,Coho,salmon,4854,27,0.4854
metric_tons_wet,2002,SEAK_Coho salmon,SEAK,Coho,salmon,4737,27,0.4737
metric_tons_wet,2002,BCWC_Coho salmon,BCWC,Coho,salmon,10512,27,1.0512
metric_tons_wet,2003,Bering Sea_Pink salmon,BeringSea,Pink,salmon,988,52,0.0988
metric_tons_wet,2003,Central AK_Pink salmon,CentralAK,Pink,salmon,45123,52,4.5123
metric_tons_wet,2003,SEAK_Pink salmon,SEAK,Pink,salmon,70246,52,7.0246
metric_tons_wet,2003,BCWC_Pink salmon,BCWC,Pink,salmon,53763,52,5.3763
metric_tons_wet,2003,Bering Sea_Chum salmon,BeringSea,Chum,salmon,20783,52,2.0783
metric_tons_wet,2003,Central AK_Chum salmon,CentralAK,Chum,salmon,12610,52,1.261
metric_tons_wet,2003,SEAK_Chum salmon,SEAK,Chum,salmon,9581,52,0.9581
metric_tons_wet,2003,BCWC_Chum salmon,BCWC,Chum,salmon,27539,52,2.7539
metric_tons_wet,2003,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,28877,52,2.8877
metric_tons_wet,2003,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,27467,52,2.7467
metric_tons_wet,2003,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,2330,52,0.233
metric_tons_wet,2003,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,20450,52,2.045
metric_tons_wet,2003,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,4847,28,0.4847
metric_tons_wet,2003,Central AK_Chinook salmon,CentralAK,Chinook,salmon,801,28,0.0801
metric_tons_wet,2003,SEAK_Chinook salmon,SEAK,Chinook,salmon,772,28,0.0772
metric_tons_wet,2003,BCWC_Chinook salmon,BCWC,Chinook,salmon,19577,28,1.9577
metric_tons_wet,2003,Bering Sea_Coho salmon,BeringSea,Coho,salmon,1066,28,0.1066
metric_tons_wet,2003,Central AK_Coho salmon,CentralAK,Coho,salmon,3004,28,0.3004
metric_tons_wet,2003,SEAK_Coho salmon,SEAK,Coho,salmon,3405,28,0.3405
metric_tons_wet,2003,BCWC_Coho salmon,BCWC,Coho,salmon,8970,28,0.897
metric_tons_wet,2004,Bering Sea_Pink salmon,BeringSea,Pink,salmon,11560,53,1.156
metric_tons_wet,2004,Central AK_Pink salmon,CentralAK,Pink,salmon,51922,53,5.1922
metric_tons_wet,2004,SEAK_Pink salmon,SEAK,Pink,salmon,65992,53,6.5992
metric_tons_wet,2004,BCWC_Pink salmon,BCWC,Pink,salmon,15108,53,1.5108
