chemical,year,species,location,median,low75,high75,low50,high50,type,group,units
Hg,1984,Chum,BeringSea,500655.93637411203,351268.74393516965,683319.2363978508,411891.42658936104,603699.39789196325,Contaminants,Species,Kg
Hg,1984,Chum,CentralAK,322236.82825409307,218357.26091106093,434880.3321146106,259768.58380708343,382073.11347564904,Contaminants,Species,Kg
Hg,1984,Chum,SEAK,250373.44430034136,169480.6495104446,353188.2667751575,203581.53280885628,306936.21728981857,Contaminants,Species,Kg
Hg,1984,Coho,BCWC,135775.68653453188,91626.52102244433,180917.23635689184,109417.72699752005,162217.6790005375,Contaminants,Species,Kg
Hg,1984,Coho,BeringSea,63932.08791344601,43243.3300378537,88399.57631712861,51592.044205910235,77958.38629780427,Contaminants,Species,Kg
Hg,1984,Coho,CentralAK,136284.99237493062,92818.17999929927,183933.12943613602,109212.2364565483,163618.37812649572,Contaminants,Species,Kg
Hg,1984,Coho,SEAK,92068.47020441119,63797.575925757796,125707.54662496521,74667.21518448208,110923.19006985806,Contaminants,Species,Kg
Hg,1984,Pink,BCWC,230921.25476211723,150878.10588789821,339269.13912817906,179429.76179845724,289796.7314643795,Contaminants,Species,Kg
Hg,1984,Pink,BeringSea,47018.254794305314,29879.93471349998,71399.80813148872,36434.62916239121,59526.075451934536,Contaminants,Species,Kg
Hg,1984,Pink,CentralAK,275945.98850759584,177938.53483330476,406946.90627251443,213539.1806567895,346772.0319339785,Contaminants,Species,Kg
Hg,1984,Pink,SEAK,456944.7365398797,289235.24507973064,665522.8359460124,351539.14415544283,577038.9861272796,Contaminants,Species,Kg
Hg,1984,Sockeye,BCWC,602771.4608048918,417705.2022592241,791158.9965798559,493370.035354064,706542.1325019835,Contaminants,Species,Kg
Hg,1984,Sockeye,BeringSea,1129781.3209386836,808553.7094389951,1498689.7509279728,934873.9289158452,1336767.4583555353,Contaminants,Species,Kg
Hg,1984,Sockeye,CentralAK,366963.10197618435,260011.36830214705,493749.3026169949,300236.6229151796,443788.3540432883,Contaminants,Species,Kg
Hg,1984,Sockeye,SEAK,61788.6489089508,43785.55746930946,81490.00165180425,50509.940481019075,73638.13818162847,Contaminants,Species,Kg
Hg,1985,Chinook,BCWC,418917.58828041086,297274.3526992792,561616.3791066497,344051.7347641988,501916.147828439,Contaminants,Species,Kg
Hg,1985,Chinook,BeringSea,186085.3655098664,129477.07846248981,259258.49042477665,152976.68753786437,226383.0577549777,Contaminants,Species,Kg
Hg,1985,Chinook,CentralAK,44251.10998539691,31307.10044755379,59722.506651296484,36995.01157854378,52474.91370159913,Contaminants,Species,Kg
Hg,1985,Chinook,SEAK,32852.11093306511,23050.42894717167,46283.46203840929,27167.20760601118,40015.06955302716,Contaminants,Species,Kg
Hg,1985,Chum,BCWC,892382.3941941452,618823.2209482512,1219717.498739076,727655.3402853645,1068638.347467274,Contaminants,Species,Kg
Hg,1985,Chum,BeringSea,500548.1162429678,353697.55033690843,686927.1986744722,413033.4767501601,605444.1604449416,Contaminants,Species,Kg
Hg,1985,Chum,CentralAK,315856.7534549306,216604.8253703989,426701.7446186309,257669.1438366532,376752.1010116821,Contaminants,Species,Kg
Hg,1985,Chum,SEAK,259695.28165612815,175738.4621652318,368715.5334419635,211480.1196305206,321139.841077716,Contaminants,Species,Kg
Hg,1985,Coho,BCWC,135321.58952712873,90232.79666213755,181088.72764661128,109236.77375946102,160741.64625990865,Contaminants,Species,Kg
Hg,1985,Coho,BeringSea,67611.91566773056,45836.23033072074,92794.81636937961,53960.29476561276,82633.62981908496,Contaminants,Species,Kg
Hg,1985,Coho,CentralAK,143874.39016569208,98111.63917152348,195836.22877608112,115723.86254614242,172315.34981157267,Contaminants,Species,Kg
Hg,1985,Coho,SEAK,97094.49800484406,67584.56198441575,132654.24398489363,79138.24982602091,116874.80058201746,Contaminants,Species,Kg
Hg,1985,Pink,BCWC,240034.59858860652,156847.90827649983,352097.6432442621,186962.3520728441,303042.77597126074,Contaminants,Species,Kg
Hg,1985,Pink,BeringSea,44708.26770313527,27575.257757033673,67625.42084070639,34766.56514283303,57091.503857307325,Contaminants,Species,Kg
Hg,1985,Pink,CentralAK,280391.4647755842,180165.88742495255,412506.44484469155,215499.0732031375,351573.0537039732,Contaminants,Species,Kg
Hg,1985,Pink,SEAK,467932.0142805758,299632.793746669,678903.0466661754,359436.98050361744,589230.1239936615,Contaminants,Species,Kg
Hg,1985,Sockeye,BCWC,610035.7626599233,423319.6131764417,798302.9413751793,501016.0762603327,718301.3367949727,Contaminants,Species,Kg
Hg,1985,Sockeye,BeringSea,1121142.742808788,800870.9107827554,1492666.748935709,927205.6882989358,1328467.6416733973,Contaminants,Species,Kg
Hg,1985,Sockeye,CentralAK,371766.10986560874,265435.2094375078,502746.1799312724,306169.78302807204,450725.3465421422,Contaminants,Species,Kg
Hg,1985,Sockeye,SEAK,61358.215764819506,43686.39496495896,80760.9248331833,50256.96646104152,72915.00671270568,Contaminants,Species,Kg
Hg,1986,Chinook,BCWC,441305.1755246951,311165.649182936,588733.9544011089,361236.5957324973,525489.232902562,Contaminants,Species,Kg
Hg,1986,Chinook,BeringSea,183084.63476384035,126084.85885715435,253052.9775936111,147192.09388756426,223189.83407709785,Contaminants,Species,Kg
Hg,1986,Chinook,CentralAK,44799.191851774776,31605.97179201817,60750.26445326181,37400.26823914437,53198.36169166326,Contaminants,Species,Kg
Hg,1986,Chinook,SEAK,34278.70259011278,23726.710804013986,47490.98464378122,28307.875428861476,41446.917991031434,Contaminants,Species,Kg
Hg,1986,Chum,BCWC,927778.3258752805,637607.3622221875,1260976.184971082,754824.708547167,1106068.478375327,Contaminants,Species,Kg
Hg,1986,Chum,BeringSea,502711.9687164751,358856.1688705423,691735.650197853,415189.11835752474,609423.228511898,Contaminants,Species,Kg
Hg,1986,Chum,CentralAK,310175.02745383105,214218.89274702303,417938.0488967239,254327.78213998256,370477.5872782895,Contaminants,Species,Kg
Hg,1986,Chum,SEAK,264154.7649575174,180723.68583918296,372124.4532408867,212902.54223319358,326562.9269269692,Contaminants,Species,Kg
Hg,1986,Coho,BCWC,134592.88719365868,89496.65338258013,180604.0007260367,108179.06731308691,159009.02576380962,Contaminants,Species,Kg
Hg,1986,Coho,BeringSea,70375.13993256693,47297.88429960063,96354.376807063265,55822.339164389785,84824.85134478983,Contaminants,Species,Kg
Hg,1986,Coho,CentralAK,149886.6577815236,101133.75496950954,203606.64957790854,120190.36086461529,179368.6014147622,Contaminants,Species,Kg
Hg,1986,Coho,SEAK,102621.25036672459,70322.47568997054,139985.24302981477,83602.08566027321,123860.57638528511,Contaminants,Species,Kg
Hg,1986,Pink,BCWC,249220.69053549948,162237.13039659182,367307.00798916956,192446.00587283509,312114.59075140534,Contaminants,Species,Kg
Hg,1986,Pink,BeringSea,42999.01448043151,26502.474296159406,65427.7891173088,33508.00389371971,55057.08491224638,Contaminants,Species,Kg
Hg,1986,Pink,CentralAK,282158.9080591822,183088.1516414464,416561.1752751793,219567.35516437117,356968.7620112118,Contaminants,Species,Kg
Hg,1986,Pink,SEAK,478142.176152093,304772.874438531,699367.914118754,367061.8017232444,604192.1739402722,Contaminants,Species,Kg
Hg,1986,Sockeye,BCWC,614314.6617380856,424237.3943217213,803702.9492371161,507045.47205074586,727124.7274137877,Contaminants,Species,Kg
Hg,1986,Sockeye,BeringSea,1108401.5388419172,786392.0297014271,1478375.6841391707,915644.3503581714,1321459.4750256403,Contaminants,Species,Kg
Hg,1986,Sockeye,CentralAK,378778.09415500273,269990.2251730025,512609.5816689576,311765.7842990948,456868.15847935545,Contaminants,Species,Kg
Hg,1986,Sockeye,SEAK,61032.69703201231,43827.77360708581,80248.86092310342,49924.333187466764,72179.46399179715,Contaminants,Species,Kg
Hg,1987,Chinook,BCWC,462516.58075726,321633.8593087748,612231.8818032733,374977.89666161954,548371.0379201461,Contaminants,Species,Kg
Hg,1987,Chinook,BeringSea,180466.47821532818,125101.39086144754,249572.23294033564,145028.24063092613,221888.82439392206,Contaminants,Species,Kg
Hg,1987,Chinook,CentralAK,45282.534200310285,31748.046277683658,60843.81101650904,37736.132932507506,53346.95193943927,Contaminants,Species,Kg
Hg,1987,Chinook,SEAK,35583.51260462837,24435.600519940464,48887.65953413497,29428.178634613156,43229.359917533,Contaminants,Species,Kg
Hg,1987,Chum,BCWC,963414.6183262793,668271.0576330989,1307770.8556298534,779944.1563032112,1148214.0092471663,Contaminants,Species,Kg
Hg,1987,Chum,BeringSea,506465.06560668384,358945.68655352487,695394.1141215997,418426.64580833376,614658.5722056516,Contaminants,Species,Kg
