species,year,low75,median,high75,low50,high50,panel,units,location,group,panel_new,panel_abc,fill
Pink,2000,0.0017227873486628383,0.002399755964187937,0.0033260330358019386,0.0019464602966179335,0.002943248497463612,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2000,0.002652232621199265,0.0034116426623557318,0.004308163063930733,0.0029944597311202976,0.003876517701703654,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2000,810.9760333817118,944.9294254060092,1144.5913484585178,859.5032695594371,1053.2038610642426,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2000,3588.9225716368146,4219.5897710347535,5194.356146036403,3824.704550412036,4709.185885966129,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2000,663.5904352239736,796.4027756116984,1003.7058998528959,715.0977418001293,906.4444995976016,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2000,4986.891671876453,5620.8381721228125,6491.000103096458,5240.821744842644,6115.887226881455,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2000,3481.797162575108,3999.264691216539,4629.067400376945,3677.8032061542826,4330.658754886514,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2001,0.0012589319383947614,0.0016148201862958285,0.002065914424738151,0.001394515965640723,0.001877827099739267,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2001,0.0023241176825731,0.00323062014647499,0.004181236161963685,0.00268341295290704,0.003780972073756472,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2001,7.043914670020045e-4,9.063339780583134e-4,0.0011548839940125,7.813099734599838e-4,0.0010496904081058864,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2001,0.0017405106279279841,0.002426659546843577,0.0033773733896365244,0.0019745375220178614,0.002983624099251231,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2001,0.0026431232158959355,0.003411582616337507,0.004306751478841432,0.0029918609632931218,0.003880920646921075,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2001,803.1168271919397,939.7131240660569,1144.5887744200413,854.6950019881847,1044.6588623498296,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2001,3538.40889335847,4149.311901076194,5111.090805203806,3764.1409297361915,4609.950918089199,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2001,666.7865775368258,799.355695642407,1010.0295531294008,720.1501996974511,915.0610143127445,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2001,5048.2149196400505,5697.86675639585,6583.7220118685,5311.51048213871,6206.874587837287,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2001,3482.760756449295,3995.942464921704,4628.104511413558,3671.065709511214,4331.985785783024,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2002,0.0012435411337111094,0.0015907470831157833,0.002051396651864947,0.001378060521820348,0.0018560304851904619,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2002,0.002279217239139638,0.0031581408588336607,0.004092416818044098,0.0026419893469837802,0.003702219817198416,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2002,7.041748043709205e-4,9.114551340422337e-4,0.0011537684321729273,7.851239537393651e-4,0.0010549792731230907,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2002,0.0017550882576931593,0.0024530671728950166,0.003425330529675862,0.0020009596250721356,0.0030084305231136265,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2002,0.0026359424622335696,0.0034027252293481304,0.0043142386979613066,0.002988834128870112,0.003878814500547666,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2002,791.7942758232043,928.6162892523278,1132.476533298955,847.1355353735405,1029.1854436845515,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2002,3460.8066119049076,4057.583861964019,5015.038455262162,3671.153704215999,4491.557853564962,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2002,667.9898368219051,803.3954007166003,1013.1894994671839,721.3277265578577,916.7244913697182,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2002,5085.043050981142,5773.723657381812,6643.920873384012,5386.931626636453,6281.337197262768,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2002,3479.9272698752925,3993.3764512658945,4619.819109471249,3666.0423620503166,4344.818498147509,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2003,0.0012215272990733065,0.001565900864908987,0.002012106875839518,0.0013475262949878893,0.0018174479820420408,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2003,0.002231477097103394,0.0030639017705825517,0.003986326488299265,0.0025799024177205468,0.0036046408144625643,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2003,6.991687766369783e-4,9.084420316220578e-4,0.0011494019051395373,7.814588298563414e-4,0.0010486918219519664,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2003,0.0017691342566556534,0.002469183268659825,0.00344524306373924,0.0020327234376169645,0.0030400813075270906,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2003,0.002633639240046676,0.0034051777814786063,0.004286010555597944,0.0029684848649948596,0.003869636478755897,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2003,776.0344480166639,910.4115944853467,1105.7399788012135,832.2143145533855,1007.4748853965782,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2003,3388.570744482308,3963.4369904016885,4885.765264274302,3591.0419817752622,4397.885369990897,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2003,666.0072544168324,803.660130771499,1010.4543012806278,720.6834748707653,915.0826732490468,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2003,5111.5738697443,5821.109495156735,6693.176650524395,5431.560632221842,6321.9248105056595,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2003,3471.9177169833406,3980.2916224455166,4602.780279208249,3662.8099887058847,4342.346049266623,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2004,0.0011827520868167738,0.001521662287618489,0.0019398796727892057,0.0013132873971243224,0.001764807677094081,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2004,0.002186425049429513,0.002990018564880766,0.0038942264951843117,0.00251155075615735,0.0035100124548482713,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2004,6.938913160477975e-4,9.039440750726878e-4,0.001143089566130115,7.795672532750579e-4,0.0010436828194095604,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2004,0.0017764903197917264,0.002474613634075788,0.003469973191235607,0.0020472519847788144,0.003062016901519831,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2004,0.0026379776186761035,0.0033966969067208514,0.00427972442748348,0.0029743073985216773,0.003870143886970123,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2004,756.8995894250776,883.1300351398451,1064.1756303069537,808.5526825872602,978.417260338622,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2004,3301.4756272753884,3869.5658444710675,4716.893326581425,3492.8339744580544,4285.381063645257,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2004,665.1316959291685,798.7548953939385,1007.43179062175,718.4845166979624,907.0726120330015,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2004,5150.701307031967,5867.1417010725945,6729.069436969176,5464.577640828282,6367.345152285886,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2004,3450.3573805971423,3974.053722674428,4593.796431034257,3652.3708311152623,4322.304515784365,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2005,0.0011348105082526227,0.0014674135329567097,0.0018653927465896703,0.0012705861455871732,0.0017049137805896688,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2005,0.0021369132998564962,0.0029027892189373147,0.0037970289767325586,0.0024473797749877406,0.0034312106056281623,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2005,6.908833315270845e-4,8.93442284737974e-4,0.0011403511176432562,7.692867048212868e-4,0.001033597127071215,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2005,0.0017839008358555434,0.0024787630933772466,0.003483210038545088,0.0020589888757992217,0.003069823995683464,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2005,0.0026341904985398507,0.0033867798440722473,0.004274417890752067,0.002956843798811822,0.0038587630262840867,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2005,732.5286579967933,851.6156759299697,1025.9519628366925,776.8278285557226,944.2204740974323,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2005,3209.0122994199037,3748.455966429927,4581.662308173336,3407.9680638189607,4208.164192289011,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2005,660.3828899480231,791.5364713193042,992.5378020558196,712.0731699186713,898.9908017420655,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2005,5178.567390015687,5907.76257704255,6736.035211056838,5491.099442479298,6392.104502341922,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2005,3436.6793262019105,3969.291964366951,4562.507617422527,3646.616310855962,4309.66094459197,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2006,0.0010838334395572148,0.0014025008962592908,0.0017933980186843673,0.001227141974944099,0.0016412560719514858,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2006,0.002081742315685308,0.0028252552722457585,0.0037094588977779445,0.002372589540663977,0.003339473066566211,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2006,6.8583496001095e-4,8.836063931801517e-4,0.0011245545287252138,7.572366463269145e-4,0.001019691244398695,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2006,0.0017851251887051796,0.0024951161809308115,0.0034927055160294787,0.00207316543369572,0.0030805305143034767,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2006,0.0026229564901733313,0.0033689843626068926,0.0042490040859375616,0.0029482091402682946,0.0038456798815489127,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2006,702.5619521979337,818.175597770915,983.7175546042615,744.9327837289262,909.7113445551286,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2006,3123.4529675942144,3646.330938495057,4484.286909512788,3318.7957469548496,4096.332618312754,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2006,654.2608273935236,782.1646467356379,982.6278577226922,702.8686931580703,884.9094659251261,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2006,5189.640764215016,5922.643115227828,6766.281685493634,5504.134459032943,6407.546329346982,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2006,3402.1417216287405,3961.1632883644425,4549.407251426797,3631.3752370935217,4286.888922352571,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2007,0.0010329344530553286,0.0013462227208301928,0.001723485962184128,0.0011732855027112986,0.0015725129551572422,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2007,0.002026518880276111,0.002751977272312996,0.0036321338366762765,0.0023211903303424807,0.0032682454197363745,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2007,6.765378847816302e-4,8.708785772951631e-4,0.0011090714134274302,7.482927799833323e-4,0.0010091447208433455,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2007,0.0017920295402302964,0.0025121990174766084,0.0034835229025780346,0.0020800763298555198,0.0030886646668127457,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2007,0.0026059409002243245,0.0033579846859497896,0.004228082379273208,0.0029316908324274094,0.0038302159172659586,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2007,669.4563221978867,782.912365495399,941.2093252732429,713.0729460485863,871.4466035039056,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2007,3045.5161616556484,3547.37770853271,4351.94891523479,3226.2150977647693,3985.1503403654815,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2007,643.6628002797282,772.2460059727919,968.525946454186,693.4915932507531,868.2789598223974,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2007,5183.067242111893,5953.638632296211,6787.696313587002,5510.8894139724935,6445.92020275805,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2007,3391.6719572769825,3949.3422131704165,4532.103404973027,3621.651287190036,4284.165096977144,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2008,9.894665363181935e-4,0.0012949793343558676,0.001652887209841667,0.001118086284367522,0.0015000582865239626,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2008,0.0019747153267809683,0.0026790385542033142,0.0035337417987757486,0.002257515568052681,0.0031836485908153835,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2008,6.677071247346672e-4,8.575014349649233e-4,0.0011009957924488886,7.36395611384425e-4,9.969950768142443e-4,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2008,0.0017946640111126829,0.0025203400577524142,0.003489887987976291,0.0020816720344461973,0.0030947768297794075,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2008,0.0026006404431969214,0.0033470167754808674,0.004208290593775645,0.0029221723001173804,0.0038246346207216433,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2008,640.7639975552281,748.4996373271242,905.2789634030868,682.2515824564982,832.9788424927535,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2008,2964.2754375396453,3463.0641485912274,4274.215550612713,3150.299590716592,3903.221389021948,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2008,636.5063931711675,763.5144311220618,951.3970949701331,685.6078644482807,852.464481865974,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2008,5184.595373022229,5973.318132425973,6821.284646350345,5521.674713941734,6452.129380551516,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2008,3387.7449976863377,3928.860349103089,4524.747022928959,3608.1089243165334,4289.430479882458,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2009,9.429952162439253e-4,0.0012420791391953997,0.0015848207791740426,0.0010659179468211445,0.0014336576084298018,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2009,0.0019378020575886933,0.0026251378256595317,0.0034478153281507764,0.0022069854650690487,0.003106999185415886,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2009,6.583941451190927e-4,8.474011402224489e-4,0.0010875611575415988,7.313612113253638e-4,9.807166194561537e-4,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2009,0.0018004854435227575,0.0025303048381734835,0.0034980657644279652,0.002089102954299396,0.0031057087338465694,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2009,0.0025969415564519108,0.0033345746656618727,0.004215167141969289,0.00292909557672288,0.003823163454736598,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2009,609.3093866821001,715.6434165173897,872.382160890862,653.4443015759763,797.0579760012196,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2009,2907.138428547674,3406.712488330864,4225.413459343581,3081.720388352468,3824.0407298777905,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2009,630.5596822091559,755.0926483915221,939.5490872341355,675.1506381327551,837.8207141145679,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2009,5166.902269318491,5976.8348960873645,6870.511238125971,5538.18007417636,6499.064422807675,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2009,3371.572490704639,3914.7330126570632,4519.441693200041,3604.0674755745863,4273.439085195071,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2010,9.095260432292689e-4,0.0011927164496810046,0.001532115737844913,0.001022443858999561,0.001379011601205779,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2010,0.0019074563059037302,0.002591541156079416,0.0033870199354264258,0.0021735594127620145,0.0030523191452962567,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2010,6.51230422939149e-4,8.396265316123958e-4,0.001074999606832574,7.255022065742043e-4,9.696200805533686e-4,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2010,0.0018101023742691012,0.002543020703827524,0.0035169835742088233,0.0020934400385051524,0.0031249920010481165,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2010,0.002601069935043078,0.003328571401483121,0.004210498467190536,0.002928912425081489,0.003805384141512286,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2010,585.8390107055442,687.6346828670348,842.6900691838812,626.859288633653,768.3814773622317,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2010,2859.317497066788,3361.4558850851463,4168.675509004097,3028.5205714040385,3775.986295216887,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2010,620.9562717233798,748.2772536703545,926.3937715234831,669.1876257224919,827.5447836141761,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2010,5183.427442740364,6009.774305219831,6892.811825500445,5538.193603917371,6524.9951606040795,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2010,3362.0325769967767,3915.094474691509,4541.831291337063,3583.2561829222723,4291.53300642781,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2011,8.738296717494256e-4,0.001149281333347811,0.0014764901720686814,9.851987354679986e-4,0.001340215744668024,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2011,0.0018880892835779635,0.002567362808188726,0.003367996179441814,0.002146517811937407,0.0030151662290144945,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2011,6.407969507100006e-4,8.260441158958489e-4,0.0010654370374552796,7.126616143427133e-4,9.616887139192486e-4,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2011,0.001808284598808124,0.0025518934516893985,0.003558111148345925,0.002108053998480621,0.0031440248492935626,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2011,0.0026068747873255957,0.003327777810840377,0.004208710308254112,0.0029203989863721917,0.00382374801722155,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2011,562.2949654803919,663.2391585131215,818.448979197853,600.526703006084,746.1866003734883,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2011,2818.720931463819,3327.909395688621,4150.546302575601,2990.405529890339,3746.688873428051,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2011,612.9354879473894,739.6479291967479,921.1536894691544,662.7043706544691,818.9555261607858,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2011,5196.252398981098,6041.960025766872,6982.493331925038,5572.810833732889,6564.800363681918,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2011,3358.1341012155235,3912.9336961438776,4558.125887887901,3567.377766196817,4295.220759105515,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2012,8.465912301525417e-4,0.001111842320839317,0.0014370000435236952,9.504073143823552e-4,0.001298463353090119,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2012,0.0018644894790663643,0.002559744648866373,0.0033750832619516783,0.002145810776839067,0.0030019844523305294,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2012,6.350467423133972e-4,8.189264362477637e-4,0.001049625945776487,7.053795788738084e-4,9.548939490837623e-4,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2012,0.0018283166430839814,0.002573020385218531,0.0035970828195270245,0.0021273476033435447,0.0031704507314797388,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2012,0.0026007739952558905,0.0033349679808945256,0.004240468835444869,0.002898979130511427,0.0038361328425105742,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2012,537.3207279538352,644.5045188871534,799.4677043786946,581.1622633924545,722.0587789844025,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2012,2791.039623296999,3318.509418558299,4145.347310271763,2985.218472284916,3748.156445724663,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2012,603.6912273115097,730.4697031169446,905.9159785051527,652.2275350023044,812.0588430178809,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2012,5245.596420387192,6086.48185597768,7058.785891703568,5590.499969405134,6622.573542984704,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2012,3352.2064683088133,3925.424986327156,4592.580131320411,3569.80468257663,4299.607264387007,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2013,8.200270612322e-4,0.001081119608622704,0.0014145088317362323,9.186788204585341e-4,0.0012713728589248598,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2013,0.0018608468241464718,0.0025680471067704358,0.003393038253015225,0.0021415354072417993,0.0030223152026388625,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2013,6.273554817463217e-4,8.090468831050646e-4,0.001036827801196037,6.959943801721133e-4,9.469363930775347e-4,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2013,0.0018454633676381637,0.0026052176788683625,0.003659204256861123,0.002146608650848189,0.003198788729217342,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2013,0.002609822693270393,0.0033412378889797097,0.004253442531785352,0.002904302141060675,0.0038499789418056426,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2013,514.4462668341063,625.375913190043,787.8070719875991,558.5832320892714,710.43075868855,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2013,2774.398111061752,3317.3000741199803,4155.5323302998195,2987.7137345172123,3774.7572528483906,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2013,594.4588722926685,720.9272863221859,899.5792529591324,644.765519484539,807.2142855980594,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2013,5256.754336492326,6163.671339020762,7149.489762944722,5653.153010996862,6715.743895955731,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2013,3330.8822522607247,3929.150751791091,4642.389252724196,3559.7290481189107,4320.458643354837,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2014,7.927202899427918e-4,0.0010438656627968631,0.0013997061420345882,8.859589943130093e-4,0.0012459514837678044,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2014,0.0018692308160638792,0.0025868328877314975,0.003449700379465563,0.0021579430720811174,0.0030733492152649738,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2014,6.150377361997075e-4,8.029983561406435e-4,0.001034778822576277,6.842722193011975e-4,9.362251910005319e-4,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2014,0.0018744001768634072,0.002624308065452519,0.003702884668449805,0.002171782924528955,0.0032313069347664363,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2014,0.002625813617318104,0.0033487032840666267,0.004279875667783251,0.002902994885197556,0.003863951065718063,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2014,496.0698535145768,609.5550053204702,779.9490586765586,538.8397041830175,694.9876994069343,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2014,2786.1541472152862,3360.693505419036,4256.874942173634,3005.7953100159566,3835.8886254837726,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2014,584.6900221099344,711.401215334726,899.6944523346507,633.0693235497623,803.9474822218262,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2014,5308.003128533442,6232.165202881586,7270.557322672192,5698.320070646918,6832.534534749397,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2014,3322.3254504876995,3934.726702639977,4694.419821408775,3553.4292000282658,4349.1205313947885,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,2015,7.541072271374323e-4,0.0010191924047343191,0.0013900833307744082,8.59852354658732e-4,0.0012310011214454438,g) Species contaminants,NA,NA,NA,Species contaminants,g,#CF406FFF
Chum,2015,0.001905001935454011,0.002658965759032158,0.003527318129959256,0.002171880863713893,0.0031553024879273973,g) Species contaminants,NA,NA,NA,Species contaminants,g,#972C80FF
Coho,2015,5.999005321651212e-4,7.943735633590427e-4,0.0010345950423211207,6.734292580121953e-4,9.281510664620253e-4,g) Species contaminants,NA,NA,NA,Species contaminants,g,#F76F5CFF
Pink,2015,0.0018980902532450843,0.00265799682111233,0.003750621855740733,0.0021901264742266702,0.003273639203644871,g) Species contaminants,NA,NA,NA,Species contaminants,g,#251256FF
Sockeye,2015,0.002615992607529259,0.0033567217276060444,0.004308687448447684,0.0028982041793258495,0.003902150558975243,g) Species contaminants,NA,NA,NA,Species contaminants,g,#5F187FFF
Chinook,2015,471.68953435400044,592.2306369163537,773.664680696874,519.8270183737801,686.8717318595382,e) Species nutrients,NA,NA,NA,Species nutrients,e,#CF406FFF
Chum,2015,2800.745031849001,3419.715672352117,4395.35441813421,3032.0273763176488,3931.0626553913735,e) Species nutrients,NA,NA,NA,Species nutrients,e,#972C80FF
Coho,2015,574.8445636955951,703.135184042638,899.8280298277543,620.5488619091237,803.5118541693448,e) Species nutrients,NA,NA,NA,Species nutrients,e,#F76F5CFF
Pink,2015,5322.379819627769,6336.1584689663105,7454.278084760913,5730.387908769425,6962.543756399865,e) Species nutrients,NA,NA,NA,Species nutrients,e,#251256FF
Sockeye,2015,3308.671676169965,3960.261722896873,4745.825331034586,3550.9304087712735,4406.845114493908,e) Species nutrients,NA,NA,NA,Species nutrients,e,#5F187FFF
Chinook,1976,10567.38650847147,12509.792640422982,14542.183745254848,11307.425938228123,13674.218262154669,c) Species returns,NA,All Regions,Species,Species returns,c,#CF406FFF
Chinook,1977,10948.019413893493,12700.015249410313,14453.532715548898,11627.145212704363,13707.974223621906,c) Species returns,NA,All Regions,Species,Species returns,c,#CF406FFF
Chinook,1978,11307.335363933962,12853.15973503513,14519.170656470647,11921.756336583469,13818.301661625677,c) Species returns,NA,All Regions,Species,Species returns,c,#CF406FFF
